Phrase	NPQ	IDF	PMI	CMI
而 	 8.627360608341172 	 -0.0317486983145803 	 1000 	 -2.251803318527882
就 	 8.546258069220004 	 -0.0317486983145803 	 1000 	 -4.9171361684521395
但 	 8.54199876395096 	 -0.0317486983145803 	 1000 	 -5.18498794271537
由 	 8.475242347992634 	 -0.0317486983145803 	 1000 	 -3.3869156315621147
又 	 8.352487129278112 	 -0.0317486983145803 	 1000 	 -6.843350954669632
使 	 8.322508884328572 	 -0.0317486983145803 	 1000 	 -3.7250397298774183
新华社北京10月17日电 	 8.268113121268694 	 2.3353749158170367 	 6.12079698906944 	 -1000
新华社北京10月27日电 	 8.245452213381288 	 2.740840023925201 	 6.12079698906944 	 -1000
新华社北京10月20日电 	 8.222791305493876 	 2.740840023925201 	 6.12079698906944 	 -1000
人 	 8.20589967954976 	 -0.0317486983145803 	 1000 	 -2.8334999593696724
新华社北京10月12日电 	 8.205155869674728 	 2.740840023925201 	 6.12079698906944 	 -1000
新华社北京10月10日电 	 8.177469489719067 	 2.740840023925201 	 6.12079698906944 	 -1000
新华社北京10月18日电 	 8.154808581831661 	 2.3353749158170367 	 6.12079698906944 	 -1000
向 	 8.152492930732759 	 -0.0317486983145803 	 1000 	 -4.598729737667082
新华社北京10月31日电 	 8.140058068217298 	 2.740840023925201 	 6.12079698906944 	 -1000
4 	 8.073589217266047 	 -0.0317486983145803 	 1000 	 -5.046585949898647
新华社北京10月19日电 	 8.068120147418558 	 2.3353749158170367 	 6.12079698906944 	 -1000
时 	 8.063314933247462 	 -0.0317486983145803 	 1000 	 -3.189731290949072
新华社北京10月23日电 	 8.057324830940722 	 2.3353749158170367 	 6.12079698906944 	 -1000
新华社北京10月25日电 	 8.045459239531151 	 2.3353749158170367 	 6.12079698906944 	 -1000
新华社北京10月16日电 	 8.038619120189841 	 2.3353749158170367 	 6.12079698906944 	 -1000
新华社北京10月26日电 	 8.022798331643742 	 2.740840023925201 	 6.12079698906944 	 -1000
新华社北京10月24日电 	 8.022798331643742 	 2.740840023925201 	 6.12079698906944 	 -1000
新华社北京10月11日电 	 7.933224975025849 	 2.740840023925201 	 6.12079698906944 	 -1000
及 	 7.925816643798395 	 -0.0317486983145803 	 1000 	 -3.5020752283367726
新华社北京10月8日电 	 7.885336375003666 	 2.740840023925201 	 6.1052990927713395 	 -1000
5 	 7.881931299296596 	 -0.0317486983145803 	 1000 	 -4.272388617106205
待遇 	 7.814413934518024 	 0.3894647667617233 	 6.6312544302890375 	 -1000
她 	 7.763515075694321 	 -0.0317486983145803 	 1000 	 -6.405297135418839
还 	 7.7507013176490505 	 -0.0317486983145803 	 1000 	 -4.15750472338955
投入使用 	 7.739609541974413 	 0.4382549309311553 	 6.612573478718589 	 -1000
救援 	 7.728213925098595 	 0.3894647667617233 	 6.725244888894638 	 -1000
伤害 	 7.727969712601757 	 0.4382549309311553 	 6.701855271330901 	 -1000
纪念馆 	 7.7274492952747815 	 0.4895482253187058 	 6.715268800452919 	 -1000
周末 	 7.726260225123884 	 0.4382549309311553 	 6.683599928950216 	 -1000
这 	 7.6906179195528095 	 -0.0317486983145803 	 1000 	 -3.310292996457529
补贴 	 7.638594940723428 	 0.3894647667617233 	 8.375328144357837 	 -1000
把 	 7.619073306833892 	 -0.0317486983145803 	 1000 	 -4.331716284465077
新华社北京10月9日电 	 7.6169411487181 	 2.740840023925201 	 6.12079698906944 	 -1000
中共中央关于制定国民经济和社会发展第十 	 7.579992554995267 	 0.661398482245365 	 5.5701344007000815 	 -0.4172995657551674
资本市场 	 7.5693397641109685 	 0.3429447511268304 	 6.636913027031777 	 -1000
取缔 	 7.55459284377555 	 0.3894647667617233 	 6.907540748986763 	 -1000
火爆 	 7.553371781291357 	 0.3429447511268304 	 6.647114096516195 	 -1000
歌曲 	 7.553127568794522 	 0.4382549309311553 	 6.866003748316396 	 -1000
专栏 	 7.552883356297676 	 0.4895482253187058 	 6.740301667560512 	 -1000
抑制 	 7.552394931304007 	 0.4895482253187058 	 7.026540329805351 	 -1000
中国人民志愿军抗美援朝出国作战50周年 	 7.53475187256266 	 0.8690378470236095 	 5.5701344007000815 	 -2.8952978762322203
韵 	 7.508080581113074 	 0.3894647667617233 	 1000 	 -1000
被 	 7.50774281180225 	 -0.0317486983145803 	 1000 	 -4.3697354980896
仇 	 7.504979166535312 	 0.3894647667617233 	 1000 	 -1000
6 	 7.483646589842855 	 -0.0317486983145803 	 1000 	 -4.854506657288472
有关各方 	 7.47902639024131 	 0.3429447511268304 	 6.084486587521437 	 -1000
王府井 	 7.466324980512981 	 1.1314021114911006 	 8.190101192384095 	 -1000
冰川 	 7.466194921884573 	 1.824549292051046 	 6.8678591935006414 	 -1000
船舶 	 7.465462284394057 	 0.3894647667617233 	 9.841665213151265 	 -1000
脱困 	 7.465218071897224 	 0.3429447511268304 	 6.68961353196271 	 -1000
第五次全国人口普查 	 7.434156581356208 	 0.7949298748698876 	 7.08982814995615 	 -1000
皆 	 7.433797805011026 	 0.3894647667617233 	 1000 	 -1000
尺 	 7.430696390433261 	 0.3894647667617233 	 1000 	 -1000
来 	 7.383906225230671 	 -0.0317486983145803 	 1000 	 -2.9653366776357073
诺曼 	 7.380483337458828 	 0.661398482245365 	 6.985001416801235 	 -1000
测试 	 7.380239124961987 	 0.3429447511268304 	 6.243805322701445 	 -1000
凭借 	 7.379506487471473 	 0.3429447511268304 	 8.794821407257896 	 -1000
编辑 	 7.379262274974635 	 0.3894647667617233 	 9.55266453164078 	 -1000
新华社北京10月13日电 	 7.3440413699532785 	 2.3353749158170367 	 6.12079698906944 	 -1000
已 	 7.318461833177299 	 -0.0317486983145803 	 1000 	 -3.6814972027810935
串 	 7.3160952248202875 	 0.3894647667617233 	 1000 	 -1000
女子举重 	 7.303421804993111 	 0.661398482245365 	 6.9249812639772115 	 -1000
研制成功 	 7.303060278946144 	 0.3894647667617233 	 7.324197547313951 	 -1000
游击队 	 7.296919404896113 	 0.4895482253187058 	 6.723462793127239 	 -1000
码头 	 7.294527540536242 	 0.661398482245365 	 6.889744902332534 	 -1000
印刷 	 7.292085415567852 	 0.7259370033829363 	 8.751332507432195 	 -1000
绘画 	 7.290620140586822 	 0.3894647667617233 	 8.6791775200984 	 -1000
赠送 	 7.289399078102635 	 0.3894647667617233 	 8.42017675201548 	 -7.773867362527558
都 	 7.254611260775067 	 -0.0317486983145803 	 1000 	 -3.4646761708145046
屯 	 7.2480152778737645 	 0.4895482253187058 	 1000 	 -1000
绳 	 7.2480152778737645 	 0.4895482253187058 	 1000 	 -1000
怡 	 7.244913863296001 	 0.3429447511268304 	 1000 	 -1000
R 	 7.241812448718242 	 0.4382549309311553 	 1000 	 -1000
建立现代企业制度 	 7.228071869686262 	 0.4895482253187058 	 6.8212979888203815 	 -1000
招商引资 	 7.222586026458555 	 0.3429447511268304 	 7.088622059051617 	 -1000
医疗机构 	 7.222586026458555 	 0.5436154465889816 	 6.595205983307503 	 -1000
枢纽 	 7.208571743613653 	 0.3894647667617233 	 9.92289065307385 	 -1000
饲养 	 7.207839106123137 	 0.3894647667617233 	 7.623447746482876 	 -1000
失业率 	 7.207583441676788 	 0.4382549309311553 	 7.583580239796656 	 -1000
许嘉璐 	 7.207318688796162 	 1.0360919316867758 	 8.737551928292806 	 -1000
演奏 	 7.2068622561357785 	 0.5436154465889816 	 6.902841071869152 	 -1000
厦门 	 7.20637383114211 	 0.661398482245365 	 6.717531195845 	 -1000
姆卡帕 	 7.205465418631808 	 1.236762627148927 	 9.236513979081115 	 -1000
奶牛 	 7.20539698115475 	 0.7259370033829363 	 8.195044509589447 	 -1000
疫苗 	 7.20490855616108 	 0.7259370033829363 	 8.565003883325833 	 -1000
捐赠 	 7.20490855616108 	 0.7259370033829363 	 9.223059744074508 	 -1000
盗版 	 7.204664343664237 	 1.236762627148927 	 8.483765718247522 	 -1000
巡逻 	 7.204420131167398 	 0.4382549309311553 	 10.523819431539218 	 -1000
甜 	 7.201645232971577 	 0.3894647667617233 	 1000 	 -1000
地 	 7.177234456904477 	 -0.0317486983145803 	 1000 	 -2.4672651762016056
肠 	 7.173732501771719 	 0.4895482253187058 	 1000 	 -1000
苍 	 7.16752967261619 	 0.4895482253187058 	 1000 	 -1000
彦 	 7.16752967261619 	 0.3429447511268304 	 1000 	 -1000
亭 	 7.164428258038427 	 0.3429447511268304 	 1000 	 -1000
广西壮族自治区 	 7.158353763279218 	 0.4382549309311553 	 6.8238384058910295 	 -1000
爽 	 7.155124014305137 	 0.3429447511268304 	 1000 	 -1000
嘴 	 7.152022599727374 	 0.4382549309311553 	 1000 	 -1000
辱 	 7.148921185149612 	 0.4382549309311553 	 1000 	 -1000
抬 	 7.145819770571848 	 0.4382549309311553 	 1000 	 -1000
熙 	 7.142718355994085 	 0.4382549309311553 	 1000 	 -1000
自然灾害 	 7.134344046564066 	 0.4895482253187058 	 7.13598187705932 	 -1000
公开选拔 	 7.13330834957648 	 0.7949298748698876 	 6.773887207225108 	 -1000
德国足协 	 7.13279050108269 	 0.661398482245365 	 6.894740834420346 	 -1000
威廉姆斯 	 7.13279050108269 	 1.1314021114911006 	 7.117889782082846 	 -1000
宏观调控 	 7.131754804095107 	 0.4382549309311553 	 9.254523501512391 	 -1000
医疗器械 	 7.128647713132355 	 0.6007738604289301 	 8.296167104352724 	 -1000
嘉宾 	 7.118708546741647 	 0.5436154465889816 	 8.26955256176451 	 -1000
揭晓 	 7.118708546741647 	 0.4382549309311553 	 8.285638052456871 	 -7.175350283688389
垄断 	 7.11797590925113 	 0.5436154465889816 	 8.597811506489522 	 -1000
退耕还林还草 	 7.11369650135693 	 0.7259370033829363 	 8.956589500625034 	 -1000
K 	 7.105652554825184 	 0.3429447511268304 	 1000 	 -1000
甫 	 7.102551140247421 	 0.3429447511268304 	 1000 	 -1000
滴 	 7.096348311091895 	 0.3429447511268304 	 1000 	 -1000
哈萨克斯坦 	 7.095213398934089 	 0.3894647667617233 	 8.39906649336274 	 -1000
8 	 7.080685501524899 	 -0.0317486983145803 	 1000 	 -4.1634335675274015
新华社北京10月30日电 	 7.080020869577452 	 2.740840023925201 	 6.12079698906944 	 -1000
珠江三角洲 	 7.064969194210015 	 0.3429447511268304 	 7.822202077780205 	 -1000
锆 	 7.06208157697225 	 2.3353749158170367 	 1000 	 -1000
不 	 7.061693858553054 	 -0.0317486983145803 	 1000 	 -2.807724607053873
鼎 	 7.059131336158743 	 0.3429447511268304 	 1000 	 -1000
仗 	 7.059131336158743 	 0.3429447511268304 	 1000 	 -1000
市公安局 	 7.055941188051651 	 0.3894647667617233 	 6.052675948141644 	 -1000
盒 	 7.0529285070032195 	 0.4382549309311553 	 1000 	 -1000
尼日利亚 	 7.044030672694421 	 0.4895482253187058 	 7.363280970120816 	 -1000
西电东送 	 7.044030672694421 	 0.7949298748698876 	 6.959999485709101 	 -1000
竹字头加君 	 7.041205890498239 	 2.740840023925201 	 10.99119759224663 	 -1000
涉嫌 	 7.036171724774799 	 0.3894647667617233 	 8.771328617759364 	 -1000
下 	 7.036167527937521 	 -0.0317486983145803 	 1000 	 -3.3145277814604075
补助 	 7.035439087284282 	 0.4382549309311553 	 6.412577577507276 	 -1000
讲座 	 7.035194874787447 	 0.4382549309311553 	 6.399753013712863 	 -1000
救助 	 7.034462237296935 	 0.4895482253187058 	 6.163653246548136 	 -1000
阿联酋 	 7.034206572850584 	 0.4895482253187058 	 7.943481963944053 	 -1000
湖南省 	 7.033677067089341 	 0.4382549309311553 	 6.149194968694748 	 -1000
订单 	 7.033485387309576 	 0.3894647667617233 	 6.114752620337751 	 -1000
宇宙 	 7.032996962315903 	 0.4382549309311553 	 10.025406216599444 	 -1000
订货 	 7.03275274981906 	 0.7949298748698876 	 6.993862413852705 	 -1000
刺激 	 7.0322643248253875 	 0.2559333741372007 	 8.308641379002742 	 -1000
喀麦隆 	 7.032088549805603 	 0.8690378470236095 	 9.967458972553727 	 -1000
舒适 	 7.031775899831709 	 0.4895482253187058 	 7.9742370180727855 	 -1000
混乱 	 7.031775899831709 	 0.29849298855599654 	 8.515317881361437 	 -1000
频频 	 7.031531687334873 	 0.29849298855599654 	 8.393139386354743 	 -1000
藤森 	 7.0310432623411945 	 1.0360919316867758 	 8.455306960391573 	 -1000
缅怀 	 7.0310432623411945 	 0.7259370033829363 	 8.90893631053133 	 -1000
锣鼓 	 7.028845349869651 	 0.4895482253187058 	 8.943403393249715 	 -6.18859261121891
税务期刊 	 7.028495217880643 	 2.740840023925201 	 9.05385280605024 	 -1000
徐冠巨 	 7.025204974909421 	 2.740840023925201 	 8.792040113576876 	 -1000
远东豹 	 7.025204974909421 	 2.740840023925201 	 8.935353181327004 	 -1000
葛粉 	 7.024937949920232 	 2.740840023925201 	 9.38375171234377 	 -1000
据不完全统计 	 7.015016765131352 	 0.4382549309311553 	 7.557988439337386 	 -1000
0 	 7.005033080291574 	 -0.0317486983145803 	 1000 	 -2.035092045996718
s 	 6.997254218367749 	 1.0360919316867758 	 1000 	 -1000
新 	 6.986559532398323 	 -0.0317486983145803 	 1000 	 -0.9379898329288558
记者卢苏燕 	 6.982601360471777 	 0.1758906664636642 	 6.939282867011439 	 -1000
渝 	 6.978012772219559 	 0.3894647667617233 	 1000 	 -8.781862489558945
今天在此间 	 6.973960159122042 	 0.3894647667617233 	 6.212513177078489 	 -1000
仲 	 6.96934148716788 	 0.661398482245365 	 1000 	 -1000
公司总经理 	 6.968559408278461 	 0.2151113796169455 	 6.773887207225108 	 -1000
生物芯片 	 6.967699208157167 	 1.824549292051046 	 6.681902151170307 	 -1000
却 	 6.963648442830521 	 -0.0317486983145803 	 1000 	 -7.8460951325012465
庚型肝炎病毒 	 6.961055906975252 	 2.740840023925201 	 9.477219124487645 	 -1000
三峡库区 	 6.959413632256486 	 0.7949298748698876 	 6.8238384058910295 	 -1000
三 	 6.958409310055875 	 -0.0317486983145803 	 1000 	 -3.4234519497523523
高等院校 	 6.958377935268901 	 0.13815033848081718 	 6.79264990029739 	 -1000
相互尊重 	 6.95527084430615 	 0.3894647667617233 	 6.9249812639772115 	 -1000
甘肃省 	 6.94815298082222 	 0.4895482253187058 	 6.338386919535688 	 -1000
否则 	 6.948018015380668 	 0.29849298855599654 	 6.897226233984823 	 -1000
精简 	 6.9475295903869965 	 0.5436154465889816 	 6.228824672272613 	 -1000
侵犯 	 6.9475295903869965 	 0.3429447511268304 	 7.356321306728018 	 -1000
波黑 	 6.9470411653933155 	 0.7949298748698876 	 6.1981244396263895 	 -1000
撤销 	 6.946796952896471 	 0.661398482245365 	 7.216347315033981 	 -1000
得益于 	 6.946723879795616 	 0.2151113796169455 	 6.789771503964829 	 -1000
马琳 	 6.9463085279028 	 1.488077055429833 	 6.8809249662163126 	 -1000
热带风暴 	 6.945949571417876 	 1.1314021114911006 	 8.502566543367648 	 -6.1691409782496915
琵琶 	 6.945331677915442 	 1.3545456628053103 	 12.127270222335113 	 -1000
登革热 	 6.945135362511887 	 2.0476928433652555 	 8.502566543367648 	 -1000
乘坐 	 6.945087465418607 	 0.5436154465889816 	 8.778625249200035 	 -1000
退役 	 6.944599040424928 	 0.4382549309311553 	 7.760273664055682 	 -1000
丛峰 	 6.943377977940744 	 0.3894647667617233 	 8.833762063160123 	 -7.422950042366585
阻碍 	 6.9428895529470624 	 0.4895482253187058 	 9.177601179653212 	 -8.400089924664611
熊倪 	 6.9428895529470624 	 1.0360919316867758 	 9.839303936965583 	 -1000
ACCA 	 6.941806783467539 	 2.740840023925201 	 9.60490323112674 	 -1000
氢 	 6.916768613110173 	 0.661398482245365 	 1000 	 -1000
天安门广场 	 6.898073226396108 	 1.6422277352570913 	 6.87127364763026 	 -1000
记者高浩荣 	 6.89699307622739 	 0.2559333741372007 	 6.939282867011439 	 -1000
我 	 6.896587069878632 	 -0.0317486983145803 	 1000 	 -2.6247268219471707
逊 	 6.8919572964880675 	 0.6007738604289301 	 1000 	 -1000
记者张可喜 	 6.889432025046374 	 0.4382549309311553 	 6.939282867011439 	 -1000
d 	 6.8795516381770145 	 1.236762627148927 	 1000 	 -1000
鞋 	 6.8795516381770145 	 0.3429447511268304 	 1000 	 -1000
驻华大使 	 6.875314440312353 	 0.3429447511268304 	 7.595738033486218 	 -1000
高级官员 	 6.873760894830967 	 0.29849298855599654 	 6.772447192979871 	 -1000
充满信心 	 6.871689500855798 	 0.29849298855599654 	 7.622872955585049 	 -1000
表示赞赏 	 6.870653803868216 	 0.2151113796169455 	 6.946707192875675 	 -1000
快速增长 	 6.870135955374421 	 0.29849298855599654 	 6.594055796766602 	 -1000
参观访问 	 6.869100258386839 	 0.4895482253187058 	 6.759690179430891 	 -1000
顾客 	 6.86255064345176 	 0.661398482245365 	 6.171460989236429 	 -1000
荒山 	 6.862306430954923 	 0.5436154465889816 	 6.682808910743894 	 -1000
压缩 	 6.862062218458079 	 0.3894647667617233 	 7.730922029336347 	 -1000
秘密 	 6.861573793464405 	 0.29849298855599654 	 6.897092427869684 	 -1000
拨款 	 6.860841155973895 	 0.3429447511268304 	 7.717974930844366 	 -1000
NBA 	 6.860564951143753 	 1.236762627148927 	 9.519745422786432 	 -1000
新名词 	 6.85977069250189 	 0.3894647667617233 	 6.029825210863713 	 -1000
亿港元 	 6.85977069250189 	 0.7259370033829363 	 7.352433807261481 	 -1000
架飞机 	 6.858711680979397 	 0.4382549309311553 	 7.100572358422701 	 -1000
捍卫 	 6.85864324350234 	 0.2151113796169455 	 8.442452293039818 	 -1000
玻璃 	 6.857666393514989 	 0.661398482245365 	 11.725519794538808 	 -1000
屠宰 	 6.857422181018155 	 1.0360919316867758 	 10.83173057879214 	 -1000
昼夜 	 6.857422181018155 	 0.3894647667617233 	 9.997239723761327 	 -1000
姚振华 	 6.856858410815042 	 2.740840023925201 	 6.63472335228421 	 -1000
陶瓷 	 6.856689543527638 	 0.661398482245365 	 9.602362364171544 	 -1000
焚烧 	 6.855712693540282 	 0.661398482245365 	 10.57804211042545 	 -1000
夺得女子 	 6.855636197548228 	 0.4895482253187058 	 6.765088589331583 	 -1000
债券 	 6.855468481043444 	 0.661398482245365 	 7.886000364643751 	 -1000
狠抓 	 6.855468481043444 	 0.3894647667617233 	 8.974902506251366 	 -1000
便民电话 	 6.855118349054436 	 2.740840023925201 	 8.41824361800248 	 -1000
孙书诚 	 6.853946129128196 	 2.740840023925201 	 9.719426659706086 	 -1000
痴呆 	 6.85229371858454 	 2.3353749158170367 	 11.235077042040018 	 -1000
尹玉龙 	 6.852092858963841 	 2.740840023925201 	 8.542531027473773 	 -1000
血友病 	 6.851828106083217 	 2.740840023925201 	 8.622210044676951 	 -1000
棚圈 	 6.85180529359087 	 2.740840023925201 	 8.631492356332483 	 -1000
鸳鸯 	 6.85180529359087 	 2.740840023925201 	 13.324088034736006 	 -1000
魏莉莎 	 6.851298600321975 	 2.740840023925201 	 11.254308403967906 	 -1000
魏特琳 	 6.851298600321975 	 2.740840023925201 	 10.848843295859742 	 -1000
记者周宗欣 	 6.832987795357346 	 0.4382549309311553 	 6.647869419063472 	 -1000
减轻农民负担 	 6.83164714479476 	 1.0360919316867758 	 8.848501001981587 	 -1000
埃斯特拉达 	 6.816785542826587 	 1.1314021114911006 	 7.380279679602406 	 -1000
仙 	 6.808370276652728 	 0.29849298855599654 	 1000 	 -1000
婚前财产公证 	 6.805665990867744 	 2.740840023925201 	 8.47627337477098 	 -1000
夹 	 6.805268862074966 	 0.6007738604289301 	 1000 	 -7.4266978708500755
醉 	 6.8021674474972 	 0.29849298855599654 	 1000 	 -1000
洒 	 6.795964618341673 	 0.29849298855599654 	 1000 	 -1000
浇 	 6.792863203763909 	 0.4895482253187058 	 1000 	 -7.7264350043609085
摩尔多瓦 	 6.789661702886832 	 1.0360919316867758 	 9.286449500008205 	 -1000
科研成果 	 6.78810815740546 	 0.2559333741372007 	 7.037634521814351 	 -1000
莫桑比克 	 6.785001066442694 	 0.7949298748698876 	 7.571027114650671 	 -1000
克罗地亚 	 6.78344752096132 	 1.0360919316867758 	 7.363280970120816 	 -1000
截至目前 	 6.781893975479944 	 0.3429447511268304 	 6.640620686316657 	 -1000
医务人员 	 6.781893975479944 	 0.4895482253187058 	 6.870220787780113 	 -1000
遗址 	 6.780746458975423 	 0.4895482253187058 	 9.088467655044209 	 -1000
抓住机遇 	 6.780340429998559 	 0.4895482253187058 	 8.948676639180842 	 -1000
芭蕾舞团 	 6.779304733010977 	 0.7259370033829363 	 6.695644702364285 	 -1000
训导的警犬 	 6.778980286921497 	 2.740840023925201 	 8.839782550941706 	 -1000
轰炸 	 6.778304334007036 	 0.3429447511268304 	 9.643190986882345 	 -1000
赔偿 	 6.777571696516519 	 0.3429447511268304 	 10.149948103709196 	 -1000
牲畜 	 6.777571696516519 	 0.4382549309311553 	 9.182664172748101 	 -1000
蔚 	 6.777356130875093 	 0.3894647667617233 	 1000 	 -1000
枚奖牌 	 6.776788798417497 	 0.4382549309311553 	 7.2115004925056265 	 -1000
缅甸 	 6.775617996541818 	 0.661398482245365 	 10.924321387179035 	 -1000
轮胎 	 6.774641146554461 	 1.0360919316867758 	 8.271136005812433 	 -1000
新华社北京10月21日电 	 6.774633750563329 	 2.740840023925201 	 6.12079698906944 	 -1000
传递 	 6.773420084070266 	 0.2151113796169455 	 7.026397775658614 	 -1000
跆拳道 	 6.772552752327546 	 1.1314021114911006 	 7.746392206254748 	 -1000
放慢 	 6.772443234082917 	 0.661398482245365 	 6.615506063617909 	 -1000
买卖 	 6.771710596592402 	 0.29849298855599654 	 7.303251409315693 	 -1000
跻身 	 6.771710596592402 	 0.4382549309311553 	 8.568510429924801 	 -7.288250049987634
食用菌 	 6.771493740805056 	 1.1314021114911006 	 8.87602160255791 	 -1000
装饰 	 6.771466384095566 	 0.3894647667617233 	 7.399948266793089 	 -1000
眼睛 	 6.770489534108205 	 0.3429447511268304 	 9.400665055175422 	 -10.11273475865983
倾斜 	 6.770245321611372 	 0.4895482253187058 	 10.551499312496224 	 -1000
牢固 	 6.770245321611372 	 0.4895482253187058 	 8.52876504541818 	 -1000
歹徒 	 6.770245321611372 	 1.1314021114911006 	 10.714883668270428 	 -1000
雕塑 	 6.770001109114535 	 0.7259370033829363 	 9.806680121391958 	 -1000
多 	 6.769674398233804 	 -0.0317486983145803 	 1000 	 -3.0945992101016
捕捞 	 6.76926847162402 	 0.949080554697146 	 9.084208318227427 	 -1000
CDMA 	 6.767912066147542 	 2.740840023925201 	 9.60490323112674 	 -1000
鼠疫 	 6.766826346655631 	 2.740840023925201 	 9.26205477736625 	 -1000
屏蔽 	 6.7656052841714365 	 2.740840023925201 	 10.506378877215754 	 -1000
磷复肥 	 6.765139671670115 	 2.740840023925201 	 10.600770361503006 	 -1000
臂 	 6.7651016463283 	 0.3894647667617233 	 1000 	 -7.8192585693239165
迷魂阵 	 6.7648749187894985 	 2.740840023925201 	 9.635208580622068 	 -1000
溶 	 6.761849057986287 	 0.949080554697146 	 1000 	 -1000
昏 	 6.7587476434085225 	 0.949080554697146 	 1000 	 -1000
要 	 6.755774685317864 	 -0.0317486983145803 	 1000 	 -2.6583751099050437
谐 	 6.734552206206516 	 0.3894647667617233 	 1000 	 -7.302373477018098
吧 	 6.734087500550676 	 0.3894647667617233 	 1000 	 -6.682568826038127
7 	 6.731494846724564 	 -0.0317486983145803 	 1000 	 -4.656818201295423
蘑 	 6.72773349763089 	 2.0476928433652555 	 1000 	 -1000
劝 	 6.718580427661859 	 0.29849298855599654 	 1000 	 -1000
碰 	 6.718580427661859 	 0.2151113796169455 	 1000 	 -1000
蜂 	 6.715479013084097 	 0.4895482253187058 	 1000 	 -6.404401670054847
代表团成员 	 6.714975006051451 	 0.6007738604289301 	 6.4470252320352675 	 -1000
反政府武装 	 6.7095742552078725 	 0.661398482245365 	 8.409737754414708 	 -1000
塞拉利昂 	 6.706080359436484 	 1.1314021114911006 	 9.213214170562694 	 -1000
充分利用 	 6.704008965461316 	 0.13815033848081718 	 6.7881385792928945 	 -1000
歇 	 6.703073354773041 	 0.3894647667617233 	 1000 	 -1000
旅客列车 	 6.699866177510969 	 0.949080554697146 	 7.772023304460231 	 -1000
深化改革 	 6.695205541066841 	 0.2151113796169455 	 7.131582881732822 	 -1000
移动电话 	 6.695205541066841 	 0.4382549309311553 	 8.321079869548832 	 -8.049139659494116
俏 	 6.693769111039752 	 0.4382549309311553 	 1000 	 -1000
郑百文 	 6.691688881288131 	 2.740840023925201 	 7.358335850756512 	 -1000
其 	 6.690816447654696 	 -0.0317486983145803 	 1000 	 -3.3866851209214546
柬埔寨 	 6.6882470938400385 	 0.7949298748698876 	 11.50701075752366 	 -1000
孝 	 6.687566281884228 	 0.4382549309311553 	 1000 	 -6.247739105370637
棒 	 6.687566281884228 	 0.7259370033829363 	 1000 	 -1000
雁 	 6.687566281884228 	 0.7949298748698876 	 1000 	 -1000
肿瘤 	 6.6867316496571645 	 0.5436154465889816 	 11.437167184156396 	 -1000
栽培 	 6.686487437160327 	 0.7259370033829363 	 7.9860757299618 	 -1000
干扰 	 6.686243224663492 	 0.29849298855599654 	 7.18410257651801 	 -1000
伴随着 	 6.685864317914443 	 0.2151113796169455 	 7.265513156239034 	 -1000
伏明霞 	 6.685599565033818 	 0.8690378470236095 	 10.727333084811436 	 -1000
玩具 	 6.685266374676133 	 1.236762627148927 	 7.239054546591367 	 -1000
