Phrase	NPQ	IDF	PMI	CMI
人 	 8.63749750570973 	 -0.03278982282299084 	 1000 	 -3.241766935848663
就 	 8.521030328191483 	 -0.03278982282299084 	 1000 	 -5.0908499434490615
4 	 8.520964536049208 	 -0.03278982282299084 	 1000 	 -5.029154292370853
由 	 8.503270639763677 	 -0.03278982282299084 	 1000 	 -3.271697030983965
大 	 8.473083454121856 	 -0.03278982282299084 	 1000 	 -3.8423813802200972
向 	 8.05152080450013 	 -0.03278982282299084 	 1000 	 -4.799335391563281
6 	 8.033293887159537 	 -0.03278982282299084 	 1000 	 -4.659270823081242
时 	 8.010483351648354 	 -0.03278982282299084 	 1000 	 -3.123648286564723
5 	 8.008773115592831 	 -0.03278982282299084 	 1000 	 -4.310278572791503
不 	 7.796223823813486 	 -0.03278982282299084 	 1000 	 -3.0200311363351204
又 	 7.777020079601416 	 -0.03278982282299084 	 1000 	 -6.690678102574436
还 	 7.729940503151792 	 -0.03278982282299084 	 1000 	 -4.124982783053458
及 	 7.7058137976027945 	 -0.03278982282299084 	 1000 	 -3.5460506750837837
新华社北京11月20日电 	 7.674510679712855 	 2.302585092994046 	 6.069605490387752 	 -1000
使 	 7.651783862081483 	 -0.03278982282299084 	 1000 	 -3.80404771027905
新华社北京11月28日电 	 7.594287143544985 	 2.70805020110221 	 6.069605490387752 	 -1000
被 	 7.554353027606584 	 -0.03278982282299084 	 1000 	 -3.8766086556504726
姚建云 	 7.47233915123623 	 2.70805020110221 	 8.895670664988044 	 -1000
外贸出口 	 7.32521530172944 	 0.4054651081081644 	 7.1711906537834675 	 -1000
这 	 7.3180795850310005 	 -0.03278982282299084 	 1000 	 -3.395441678669007
已 	 7.314469625116491 	 -0.03278982282299084 	 1000 	 -3.5955995432389947
新华社北京11月15日电 	 7.284008325779513 	 2.302585092994046 	 6.069605490387752 	 -1000
0 	 7.27884288776684 	 -0.03278982282299084 	 1000 	 -2.3082367182149692
把 	 7.272704493540157 	 -0.03278982282299084 	 1000 	 -5.039490108721894
捕捞许可证 	 7.265065578600637 	 2.70805020110221 	 8.377150295966521 	 -1000
7 	 7.246820335318167 	 -0.03278982282299084 	 1000 	 -4.4955070846426555
夺得冠军 	 7.246811778521593 	 0.4054651081081644 	 6.820823866191849 	 -1000
卡费尔尼科夫 	 7.242135067177194 	 0.5679840376059393 	 8.623240005698518 	 -1000
乌云巴图 	 7.241351739641531 	 2.0149030205422647 	 8.737650356876262 	 -1000
新华社北京11月27日电 	 7.2366498298398785 	 2.70805020110221 	 6.069605490387752 	 -1000
新华社北京11月22日电 	 7.2366498298398785 	 2.302585092994046 	 6.069605490387752 	 -1000
具有重要意义 	 7.232160399056498 	 0.3566749439387324 	 8.35664516908305 	 -1000
银广夏 	 7.230187736626905 	 2.70805020110221 	 8.362288681549646 	 -1000
蔡绍福 	 7.229891575405757 	 2.70805020110221 	 8.838120887239898 	 -1000
新华社北京11月24日电 	 7.222156374128463 	 2.302585092994046 	 6.069605490387752 	 -1000
地 	 7.198382635375836 	 -0.03278982282299084 	 1000 	 -2.687251467137947
利用外资 	 7.1671949133403965 	 0.5679840376059393 	 6.655879224361134 	 -1000
头号种子 	 7.1635548874203545 	 0.4054651081081644 	 6.68116304861164 	 -1000
胡绳同志 	 7.1635548874203545 	 1.791759469228055 	 8.653912305231602 	 -1000
迄今为止 	 7.161734874460337 	 0.3566749439387324 	 8.78603953193386 	 -1000
血液 	 7.151343928314391 	 0.4054651081081644 	 8.181362359033514 	 -1000
垄断 	 7.150823509706475 	 0.4054651081081644 	 8.633921535605195 	 -1000
漏洞 	 7.149782672490626 	 0.4054651081081644 	 9.136489108269332 	 -1000
落下帷幕 	 7.083331351252491 	 0.3566749439387324 	 8.53699245478203 	 -1000
脱贫致富 	 7.0809046673057985 	 0.5108256237659907 	 8.856771185374306 	 -1000
伪造 	 7.072161229362373 	 0.4054651081081644 	 6.3345520674587155 	 -1000
纠正 	 7.072161229362373 	 0.3566749439387324 	 6.590931362189345 	 -1000
珍惜 	 7.067997880498989 	 0.4054651081081644 	 9.093961585091192 	 -1000
梁萌 	 7.067477461891066 	 2.70805020110221 	 9.415850487968005 	 -1000
重要的作用 	 7.025716950199764 	 0.3566749439387324 	 6.699563379065327 	 -1000
鞋 	 7.025321970330657 	 0.4054651081081644 	 1000 	 -1000
尧 	 7.025321970330657 	 0.4054651081081644 	 1000 	 -1000
棒 	 7.015864630838598 	 0.4054651081081644 	 1000 	 -1000
生物医药 	 7.006747841004663 	 0.5108256237659907 	 6.643829627064177 	 -1000
眉 	 7.006407291346534 	 0.4054651081081644 	 1000 	 -1000
新华社北京11月9日电 	 7.006002923459672 	 2.70805020110221 	 6.069605490387752 	 -1000
范匡夫 	 6.992774901555909 	 2.70805020110221 	 8.546750134840263 	 -1000
路易斯 	 6.9918864178924665 	 0.4054651081081644 	 7.035557846181479 	 -1000
攀升 	 6.9901162280667775 	 0.3566749439387324 	 7.369296721104617 	 -1000
湖泊 	 6.9901162280667775 	 0.3566749439387324 	 8.094765011097206 	 -1000
印刷 	 6.98907539085093 	 0.6931471805599453 	 8.74765267957415 	 -1000
乔延春 	 6.987740160796431 	 2.70805020110221 	 8.86686208835627 	 -1000
邬志光 	 6.987740160796431 	 2.70805020110221 	 8.468181266785027 	 -1000
下 	 6.986433490577874 	 -0.03278982282299084 	 1000 	 -3.3372812606890436
胸 	 6.951403327157499 	 0.4054651081081644 	 1000 	 -1000
堤 	 6.9482508806601455 	 0.3566749439387324 	 1000 	 -1000
浆 	 6.945098434162794 	 0.5679840376059393 	 1000 	 -1000
缝 	 6.941945987665438 	 0.3566749439387324 	 1000 	 -1000
农副产品 	 6.924097620890106 	 0.5108256237659907 	 6.960043544186533 	 -1000
种子选手 	 6.917424240036696 	 0.4054651081081644 	 6.663871077965957 	 -6.061165501178614
数据库 	 6.911070559282308 	 0.5108256237659907 	 7.300938862225795 	 -1000
抑制 	 6.910152901202874 	 0.3566749439387324 	 6.865022469925802 	 -1000
浪费 	 6.909892691898914 	 0.3566749439387324 	 6.7442483748112245 	 -1000
情绪 	 6.909632482594951 	 0.3566749439387324 	 7.456366160679067 	 -1000
花卉 	 6.909372273290987 	 0.6931471805599453 	 8.644124298865439 	 -1000
哈力旦 	 6.907812785849715 	 2.70805020110221 	 8.730545531252519 	 -1000
欣赏 	 6.9078110174672185 	 0.5108256237659907 	 8.80074588930196 	 -1000
柑桔 	 6.905729343035526 	 2.302585092994046 	 12.10554054052065 	 -1000
欲 	 6.877484683984343 	 0.3566749439387324 	 1000 	 -1000
锂 	 6.877484683984343 	 1.791759469228055 	 1000 	 -1000
坑 	 6.874332237486989 	 0.3566749439387324 	 1000 	 -1000
8 	 6.868213286199265 	 -0.03278982282299084 	 1000 	 -4.2627906923352485
凶 	 6.864874897994928 	 0.5108256237659907 	 1000 	 -1000
高等院校 	 6.846300768668929 	 0.4567584024957149 	 6.820332829975459 	 -1000
君 	 6.845960219010802 	 0.5108256237659907 	 1000 	 -1000
当选总统 	 6.839020716828851 	 0.3566749439387324 	 7.203460738517369 	 -7.582086039998009
执政党 	 6.832031667999024 	 0.4567584024957149 	 6.662176732073282 	 -1000
拆除 	 6.831490620858778 	 0.5679840376059393 	 8.41662440329378 	 -1000
揭晓 	 6.830709992946888 	 0.4054651081081644 	 8.328814928633191 	 -1000
风筝 	 6.829669155731046 	 1.3217558399823195 	 8.35245768337615 	 -1000
陶瓷 	 6.828628318515195 	 1.0986122886681098 	 9.72026373168149 	 -1000
拖欠 	 6.828368109211243 	 0.6931471805599453 	 9.465147017450846 	 -1000
忍 	 6.816175826800602 	 0.3566749439387324 	 1000 	 -1000
都 	 6.809089731447735 	 -0.03278982282299084 	 1000 	 -4.000754147297714
要 	 6.788735564649084 	 -0.03278982282299084 	 1000 	 -2.46624518482633
新华社北京11月29日电 	 6.784295524255487 	 2.302585092994046 	 6.069605490387752 	 -1000
垫 	 6.778346468832351 	 0.6931471805599453 	 1000 	 -1000
粤 	 6.775194022334999 	 0.6931471805599453 	 1000 	 -1000
生物农药 	 6.765470561514396 	 1.791759469228055 	 6.620840108839478 	 -1000
评选活动 	 6.762437206581025 	 0.4054651081081644 	 6.773821747338614 	 -1000
新华社北京11月7日电 	 6.761365407645676 	 2.302585092994046 	 6.069605490387752 	 -1000
剥夺政治权利终身 	 6.752393239287812 	 0.9162907318741551 	 8.390287801151823 	 -1000
邯钢 	 6.75126708469091 	 2.0149030205422647 	 9.146463308754111 	 -1000
仓库 	 6.750746666082986 	 0.3566749439387324 	 8.29385874011189 	 -1000
缅甸 	 6.750746666082986 	 0.5108256237659907 	 11.129030948653439 	 -1000
噪声 	 6.750486456779023 	 2.0149030205422647 	 8.564581216483335 	 -1000
白宫 	 6.748925200955258 	 0.5679840376059393 	 7.3025180863554855 	 -1000
曝光 	 6.748925200955258 	 0.4567584024957149 	 8.392195359807104 	 -1000
健力宝 	 6.74884651961971 	 1.3217558399823195 	 8.636845657754296 	 -1000
核聚变 	 6.747661874735124 	 1.791759469228055 	 8.276149799672774 	 -6.355601166708724
黄正武 	 6.746181068629399 	 2.70805020110221 	 8.56833638424566 	 -1000
清晰 	 6.746062898611683 	 0.3566749439387324 	 8.601459846868702 	 -7.1791063769219585
畲族 	 6.743460805572064 	 2.70805020110221 	 8.371064792726157 	 -1000
据此间媒体报道 	 6.735944359949724 	 0.3566749439387324 	 7.434727917072814 	 -1000
殿 	 6.723342504643316 	 0.4567584024957149 	 1000 	 -1000
黔 	 6.723342504643316 	 0.4567584024957149 	 1000 	 -1000
西藏自治区 	 6.711432706041926 	 0.5108256237659907 	 6.74594967550108 	 -1000
您 	 6.710732718653901 	 0.6931471805599453 	 1000 	 -1000
三 	 6.705606388145721 	 -0.03278982282299084 	 1000 	 -3.2369516122018056
盒 	 6.704427825659192 	 0.4567584024957149 	 1000 	 -1000
Ⅱ 	 6.701930777220487 	 1.3217558399823195 	 1000 	 -1000
掩 	 6.698122932664487 	 0.4567584024957149 	 1000 	 -1000
昭 	 6.691818039669776 	 0.6931471805599453 	 1000 	 -1000
闽 	 6.688665593172423 	 0.6931471805599453 	 1000 	 -1000
亨 	 6.686764206994378 	 0.5108256237659907 	 1000 	 -7.167716658833318
烤 	 6.68551314667507 	 0.6286086594223741 	 1000 	 -1000
臂 	 6.68551314667507 	 0.6286086594223741 	 1000 	 -1000
对此表示 	 6.6767536315330975 	 0.3566749439387324 	 6.386908813295463 	 -1000
交换意见 	 6.674326947586407 	 0.5679840376059393 	 7.453799399756214 	 -6.7252915633237595
租赁 	 6.671563967130962 	 0.5108256237659907 	 10.362355741441151 	 -1000
肯尼亚 	 6.670696111999857 	 0.6931471805599453 	 7.356973988060595 	 -1000
办实事 	 6.669511467115273 	 0.6931471805599453 	 6.680892528972346 	 -1000
邮票 	 6.668441455483426 	 1.0986122886681098 	 6.617386820676171 	 -1000
榜首 	 6.667660827571548 	 0.3566749439387324 	 6.453968074405473 	 -1000
昆虫 	 6.6674006182675845 	 1.0033021088637848 	 8.553332199035903 	 -1000
珊珊 	 6.665839362443819 	 2.0149030205422647 	 10.421379081890612 	 -1000
俄罗斯总统普京 	 6.647425329351086 	 0.3566749439387324 	 7.371158623052552 	 -1000
靖 	 6.630509182486036 	 0.4567584024957149 	 1000 	 -1000
斑 	 6.630509182486036 	 0.6286086594223741 	 1000 	 -1000
钉 	 6.608442057004558 	 0.6286086594223741 	 1000 	 -1000
医疗机构 	 6.6080568441120295 	 0.6931471805599453 	 6.699635614157503 	 -1000
三峡库区 	 6.605630160165333 	 1.0986122886681098 	 6.74594967550108 	 -1000
武装力量 	 6.603810147205309 	 0.6286086594223741 	 7.592032025832222 	 -1000
贝克汉姆 	 6.603203476218642 	 1.0986122886681098 	 9.462948823822366 	 -1000
驻华大使 	 6.600776792271953 	 0.3566749439387324 	 7.579917495364456 	 -1000
巴塞罗那 	 6.5953167533918915 	 0.5108256237659907 	 7.432308951210172 	 -7.621095166809601
队 	 6.590850126039499 	 -0.03278982282299084 	 1000 	 -3.6123797214582933
杨汝岱 	 6.590472575831992 	 1.2039728043259361 	 9.067194774688955 	 -1000
曙光 	 6.588478128619526 	 0.6931471805599453 	 8.098434241278943 	 -1000
温暖 	 6.588217919315562 	 0.3566749439387324 	 7.202349322924927 	 -1000
蒸 	 6.586374931523078 	 0.5108256237659907 	 1000 	 -8.061609179612281
餐饮 	 6.585355616971989 	 0.4054651081081644 	 8.62513239798835 	 -8.385168101764085
维也纳 	 6.584549351409083 	 0.5108256237659907 	 8.406643031808878 	 -6.582302108843358
纹 	 6.581810111291711 	 0.5108256237659907 	 1000 	 -1000
学术研讨 	 6.5813633206984035 	 0.4054651081081644 	 6.918530690434331 	 -6.254005792036449
新华社北京11月6日电 	 6.5798707244403705 	 2.302585092994046 	 6.069605490387752 	 -1000
其 	 6.577811700945439 	 -0.03278982282299084 	 1000 	 -3.586780918786581
多 	 6.538322692140834 	 -0.03278982282299084 	 1000 	 -3.2649462234597504
移动电话 	 6.538146714717617 	 0.4054651081081644 	 8.523459416834166 	 -1000
来 	 6.537989497275069 	 -0.03278982282299084 	 1000 	 -2.889742861957711
笪 	 6.532783341068062 	 2.70805020110221 	 1000 	 -1000
蝗 	 6.532783341068062 	 2.70805020110221 	 1000 	 -1000
蚕 	 6.531370967334045 	 1.455287232606842 	 1000 	 -1000
帕尼亚瓜 	 6.524799953010799 	 1.2039728043259361 	 9.99532734017406 	 -1000
俩 	 6.524420688035171 	 0.3566749439387324 	 1000 	 -7.926196752597757
舞蹈 	 6.516841499482381 	 0.4054651081081644 	 9.536378452911354 	 -1000
湘 	 6.515608734847275 	 0.3566749439387324 	 1000 	 -6.808155913759382
渝 	 6.514196361113261 	 0.4567584024957149 	 1000 	 -1000
太平洋 	 6.514099135539019 	 0.3566749439387324 	 8.713871165110149 	 -1000
黎巴嫩 	 6.513210651875579 	 0.5679840376059393 	 9.551928416862276 	 -1000
劝 	 6.512768745320201 	 0.3566749439387324 	 1000 	 -7.716042004253048
楠 	 6.512456288349922 	 0.4054651081081644 	 1000 	 -6.617535554150733
捕捞限额 	 6.512059862290656 	 2.70805020110221 	 8.702620505547047 	 -1000
称赞 	 6.510076057579387 	 0.31015492830383945 	 6.668996642621464 	 -1000
金在万 	 6.5093605560006935 	 2.70805020110221 	 6.856468241221976 	 -1000
晋级 	 6.509295429667499 	 0.4567584024957149 	 6.823823071307948 	 -1000
雇 	 6.508656603217232 	 0.5108256237659907 	 1000 	 -7.551015339770123
凭借 	 6.5077341738437315 	 0.22314355131420976 	 8.64764781518195 	 -1000
氛围 	 6.507213755235815 	 0.3566749439387324 	 7.667190970231919 	 -1000
彼此 	 6.507213755235815 	 0.3566749439387324 	 6.8334255463666365 	 -7.126288217738663
频频 	 6.506953545931851 	 0.3566749439387324 	 8.865966221073304 	 -8.591561342235313
锚 	 6.506151395355212 	 1.791759469228055 	 1000 	 -1000
饮冰室 	 6.504918137683507 	 2.70805020110221 	 9.027116551121544 	 -1000
忄+享 	 6.503437331577784 	 2.70805020110221 	 10.046785637449535 	 -1000
鹭鸟 	 6.5027901970684665 	 2.70805020110221 	 10.046591519230931 	 -1000
吧 	 6.4984341286264895 	 0.4567584024957149 	 1000 	 -1000
于 	 6.488279637938411 	 -0.03278982282299084 	 1000 	 -3.271697030983965
新华社北京11月17日电 	 6.477894835295437 	 2.302585092994046 	 6.069605490387752 	 -1000
亚太经合组织领导人非正式会议 	 6.475245091443599 	 1.0986122886681098 	 7.292515495733439 	 -1000
鹅 	 6.4746269303816755 	 0.6931471805599453 	 1000 	 -6.392733621367911
浅 	 6.463757217155594 	 0.31015492830383945 	 1000 	 -1000
存在的问题 	 6.462830216921975 	 0.3566749439387324 	 6.662024219427146 	 -1000
蛹 	 6.462017144392256 	 2.70805020110221 	 1000 	 -1000
胚胎干细胞 	 6.460186256716527 	 1.6094379124341003 	 9.729833182697641 	 -1000
垒 	 6.457764781131166 	 0.4567584024957149 	 1000 	 -7.299459471840264
新华社北京11月2日电 	 6.452371984905428 	 2.302585092994046 	 5.093786850293889 	 -1000
窟 	 6.451147431166175 	 1.0033021088637848 	 1000 	 -1000
清华大学 	 6.447609771776299 	 0.4567584024957149 	 6.989148257648284 	 -1000
科特迪瓦 	 6.4433630748695805 	 1.0986122886681098 	 7.121107618818417 	 -1000
恐怖分子 	 6.442149732896241 	 0.5108256237659907 	 7.342041224481824 	 -1000
贫困人口 	 6.442149732896241 	 0.6931471805599453 	 6.907468588963669 	 -1000
筋 	 6.441690091674117 	 0.5679840376059393 	 1000 	 -1000
委内瑞拉 	 6.440936390922889 	 0.5679840376059393 	 7.43061914996318 	 -8.409108969836815
记者江涛 	 6.44032971993622 	 0.4054651081081644 	 6.8460666982519225 	 -1000
二氧化碳 	 6.4318363261227915 	 0.5679840376059393 	 7.700336317534062 	 -9.912639423666562
阵容 	 6.4316739865392485 	 0.3566749439387324 	 6.4958902262783065 	 -1000
挖掘 	 6.431153567931325 	 0.5108256237659907 	 9.700741255668834 	 -1000
干扰 	 6.428551474891716 	 0.31015492830383945 	 7.144836094568208 	 -1000
喀麦隆 	 6.428544697390535 	 0.9162907318741551 	 9.580501789306332 	 -1000
暴雨 	 6.428031056283791 	 0.5679840376059393 	 7.49024933152228 	 -1000
侦破 	 6.428031056283791 	 0.5108256237659907 	 7.4080003500569065 	 -1000
婴儿 	 6.427510637675865 	 0.6931471805599453 	 8.785234930439994 	 -10.01539299389725
饮食 	 6.427510637675865 	 0.4054651081081644 	 7.141461454530854 	 -6.316623023828922
遵循 	 6.426990219067948 	 0.3566749439387324 	 9.418397024237754 	 -6.691532170512501
释放 	 6.426469800460024 	 0.3566749439387324 	 6.603761533944165 	 -8.43528006894035
爷 	 6.425927859187346 	 0.5108256237659907 	 1000 	 -5.98628448706644
傍晚 	 6.425689172548135 	 0.3566749439387324 	 8.646020034030338 	 -7.378778796128618
煎饼 	 6.421786032988722 	 2.70805020110221 	 12.071638988844969 	 -1000
夏淑琴 	 6.421140666861902 	 2.70805020110221 	 9.461569196102962 	 -1000
邓小平理论 	 6.416978163424985 	 0.5108256237659907 	 8.34293804054436 	 -1000
联合国秘书长安南 	 6.406690625378237 	 0.5108256237659907 	 7.233176920490852 	 -1000
睹 	 6.404173190676143 	 0.3566749439387324 	 1000 	 -6.624313339396248
阿尔巴尼亚 	 6.4037583623977286 	 0.5679840376059393 	 7.403494003695489 	 -1000
壳 	 6.402448359971855 	 0.31015492830383945 	 1000 	 -1000
美国总统克林顿 	 6.398459226416709 	 0.4054651081081644 	 7.207765076144116 	 -1000
美联社照片 	 6.395826481781364 	 1.0986122886681098 	 7.207765076144116 	 -1000
新华社北京11月23日电 	 6.393793170322152 	 2.70805020110221 	 6.069605490387752 	 -1000
却 	 6.385307826336531 	 -0.03278982282299084 	 1000 	 -7.099030712750028
鼻 	 6.380381234490376 	 0.7621400520468967 	 1000 	 -1000
新华社北京11月30日电 	 6.379299714610745 	 2.70805020110221 	 6.069605490387752 	 -1000
a 	 6.3772287879930225 	 0.8362480242006185 	 1000 	 -1000
轻微污染 	 6.371026261528473 	 1.455287232606842 	 9.039092742168261 	 -1000
斥 	 6.370923894998313 	 0.4054651081081644 	 1000 	 -6.017781855425356
经济技术合作 	 6.369650837451356 	 0.5108256237659907 	 6.444557589119038 	 -1000
用 	 6.367476385685756 	 -0.03278982282299084 	 1000 	 -3.6738944974984697
快速增长 	 6.364352880675061 	 0.4567584024957149 	 6.549026560312642 	 -1000
获得亚军 	 6.363139538701716 	 0.6286086594223741 	 7.06523213420673 	 -1000
轴 	 6.361466555506251 	 0.5108256237659907 	 1000 	 -1000
豫 	 6.361466555506251 	 0.5108256237659907 	 1000 	 -1000
布什阵营 	 6.361319525741695 	 0.6286086594223741 	 7.8057951084609964 	 -1000
沿海地区 	 6.361319525741695 	 0.6931471805599453 	 6.625321687712466 	 -1000
沙漠 	 6.358476101578341 	 0.5108256237659907 	 8.297162659787599 	 -1000
肠 	 6.358314109008896 	 0.5679840376059393 	 1000 	 -1000
法律法规 	 6.358286170808333 	 0.4054651081081644 	 6.865848179974671 	 -1000
表示满意 	 6.357679499821654 	 0.4054651081081644 	 6.656455673703031 	 -8.011313991585572
签字仪式 	 6.356466157848312 	 0.5108256237659907 	 7.826721568143493 	 -8.684370653083533
新华社北京11月8日电 	 6.356280819495936 	 2.70805020110221 	 6.069605490387752 	 -1000
吉新鹏 	 6.354540546866719 	 1.3217558399823195 	 8.742020728295353 	 -1000
孙雯 	 6.352751496891186 	 1.0986122886681098 	 9.265093891870913 	 -1000
遗传性肾炎 	 6.352201138391415 	 2.70805020110221 	 9.771557026069042 	 -1000
竹炭和竹醋 	 6.352201138391415 	 2.70805020110221 	 10.628255660740951 	 -1000
李根兴 	 6.352171257097553 	 0.5108256237659907 	 8.19472516053039 	 -1000
储蓄 	 6.3514504503713844 	 0.6931471805599453 	 8.772035640045162 	 -1000
鲁迪 	 6.350149403851579 	 1.0033021088637848 	 6.798606697592719 	 -1000
最高人民法院 	 6.34970150120997 	 0.5679840376059393 	 7.289788125953008 	 -1000
夫斯基 	 6.349505806107246 	 0.6931471805599453 	 7.061619268790927 	 -1000
乱收费 	 6.349505806107246 	 0.6931471805599453 	 8.05822207435149 	 -1000
爱尔兰 	 6.347728838780378 	 0.6931471805599453 	 8.160616483750406 	 -1000
迈阿密 	 6.347728838780378 	 0.4567584024957149 	 9.25623026942226 	 -8.597826619399637
吊销 	 6.3475473108119616 	 0.6931471805599453 	 7.85600403542172 	 -1000
陈天湖 	 6.347432677559227 	 0.5108256237659907 	 8.852450712794722 	 -1000
倾斜 	 6.346766682900083 	 0.31015492830383945 	 10.563647692747558 	 -1000
陈宏 	 6.346766682900083 	 2.302585092994046 	 6.721734253506439 	 -1000
新华社北京11月14日电 	 6.3464346743825155 	 2.70805020110221 	 6.069605490387752 	 -1000
新华社北京11月21日电 	 6.3464346743825155 	 2.70805020110221 	 6.069605490387752 	 -1000
宇宙 	 6.345986054988194 	 0.6286086594223741 	 10.077158142317032 	 -1000
箩筐 	 6.345986054988194 	 1.791759469228055 	 12.145250806188214 	 -1000
麻烦 	 6.345986054988194 	 0.4567584024957149 	 10.205310824119405 	 -1000
栽培 	 6.345725845684232 	 0.5108256237659907 	 8.096500349102746 	 -7.013380222485756
迭 	 6.345704323019479 	 0.5679840376059393 	 1000 	 -1000
浴 	 6.345704323019479 	 0.5679840376059393 	 1000 	 -1000
捉 	 6.345704323019479 	 0.5679840376059393 	 1000 	 -1000
旗帜 	 6.3441645898604655 	 0.4054651081081644 	 9.774541900410542 	 -10.389839319782894
跳绳 	 6.343904380556503 	 2.302585092994046 	 8.743713808289138 	 -1000
黑体字 	 6.343286420463192 	 2.70805020110221 	 8.844794994327591 	 -1000
黑颈鹤 	 6.343286420463192 	 2.70805020110221 	 8.990876466106402 	 -1000
柜 	 6.343176790462682 	 0.4054651081081644 	 1000 	 -5.993474245061546
广西壮族自治区 	 6.343122173541168 	 0.4567584024957149 	 6.74594967550108 	 -1000
叠 	 6.342551876522126 	 0.4054651081081644 	 1000 	 -1000
鸭梨 	 6.342343124732734 	 2.70805020110221 	 9.597203638924263 	 -1000
郭淑珍 	 6.3409171306940335 	 2.70805020110221 	 10.140117577241755 	 -1000
罗德里格斯 	 6.307671064997146 	 0.5679840376059393 	 7.106175413395433 	 -1000
卡斯帕罗夫 	 6.29445126396989 	 1.791759469228055 	 8.623240005698518 	 -1000
她 	 6.292637765828059 	 -0.03278982282299084 	 1000 	 -5.941689882405625
博尔基亚 	 6.283522673520527 	 1.455287232606842 	 7.403494003695489 	 -1000
高等教育 	 6.282916002533845 	 0.9162907318741551 	 6.820332829975459 	 -1000
埃博拉病 	 6.282916002533845 	 1.6094379124341003 	 8.113756940056248 	 -1000
水 	 6.282436497286452 	 -0.03278982282299084 	 1000 	 -2.952846272169278
科研院所 	 6.279882647600488 	 0.5679840376059393 	 7.121107618818418 	 -1000
弯 	 6.27809057284103 	 0.5108256237659907 	 1000 	 -1000
犯罪团伙 	 6.2768492926671176 	 0.6286086594223741 	 8.372584206689378 	 -9.890166567814504
恋 	 6.274938126343678 	 0.5679840376059393 	 1000 	 -1000
茹 	 6.274938126343678 	 0.5679840376059393 	 1000 	 -1000
遗址 	 6.274609635155015 	 0.4567584024957149 	 9.113256576839264 	 -1000
亚洲金融危机 	 6.274465299102453 	 0.4567584024957149 	 7.016508454862161 	 -1000
紧密结合 	 6.2738159377337475 	 0.3566749439387324 	 6.734822323146322 	 -1000
捐赠 	 6.27330858863521 	 0.4567584024957149 	 9.47150265149582 	 -1000
坤 	 6.271785679846322 	 0.5679840376059393 	 1000 	 -1000
悟 	 6.271785679846322 	 0.5679840376059393 	 1000 	 -1000
擅自 	 6.269925867683716 	 0.31015492830383945 	 6.913342108730022 	 -1000
美联储 	 6.269874592381668 	 1.455287232606842 	 7.207765076144116 	 -1000
分歧 	 6.26966565837975 	 0.4054651081081644 	 6.319230159450227 	 -10.629069008848727
仲裁 	 6.2691452397718255 	 0.7621400520468967 	 9.097792192031035 	 -1000
放慢 	 6.268624821163897 	 0.4567584024957149 	 6.7015374121279105 	 -6.429052766900367
李章洙 	 6.268393786275945 	 1.455287232606842 	 8.19472516053039 	 -1000
