Phrase	NPQ	IDF	PMI	CMI
莫文蔚 	 3.950426293959193 	 2.3353749158170367 	 9.128671721962402 	 -1000
卢启光 	 3.948898494373696 	 2.3353749158170367 	 8.515168604462382 	 -1000
桑雪 	 3.948073952821131 	 2.740840023925201 	 8.505126364496574 	 -1000
弥补 	 3.946576226578345 	 0.7259370033829363 	 8.779296080505281 	 -1000
赦免 	 3.946576226578345 	 1.6422277352570913 	 8.4231020214039 	 -1000
比 	 3.946558953783246 	 -0.0317486983145803 	 1000 	 -2.5760560123497718
鸟 	 3.9374973845486596 	 0.6007738604289301 	 1000 	 -1000
肩 	 3.9317213859700986 	 0.3894647667617233 	 1000 	 -1000
Franken 	 3.9301100353931515 	 2.3353749158170367 	 7.307059289584665 	 -1000
仕 	 3.929419640758578 	 1.1314021114911006 	 1000 	 -1000
唤 	 3.929419640758578 	 0.661398482245365 	 1000 	 -1000
旬 	 3.929419640758578 	 0.661398482245365 	 1000 	 -1000
厨 	 3.929419640758578 	 1.1314021114911006 	 1000 	 -1000
沈 	 3.927074624447527 	 0.4895482253187058 	 1000 	 -1000
弦 	 3.9259453873915304 	 0.7259370033829363 	 1000 	 -1000
泼 	 3.9259453873915304 	 0.6007738604289301 	 1000 	 -1000
缝 	 3.9259453873915304 	 0.661398482245365 	 1000 	 -1000
逸 	 3.9259453873915304 	 0.7259370033829363 	 1000 	 -1000
烂 	 3.923600371080483 	 0.6007738604289301 	 1000 	 -1000
寒 	 3.9143501191348737 	 0.3894647667617233 	 1000 	 -1000
傅 	 3.9097033576123033 	 0.4895482253187058 	 1000 	 -1000
琴 	 3.9097033576123033 	 0.6007738604289301 	 1000 	 -1000
用 	 3.909390189507446 	 -0.0317486983145803 	 1000 	 -3.965744695369047
攀岩 	 3.904357171818903 	 2.3353749158170367 	 10.701587657329263 	 -1000
张太勇 	 3.9040884920320913 	 1.236762627148927 	 8.29513870382145 	 -1000
密西根 	 3.903579225503593 	 1.824549292051046 	 8.405892743796084 	 -1000
纪念碑 	 3.9030699589750952 	 1.236762627148927 	 8.883757315526962 	 -1000
艾斯阁 	 3.9030699589750952 	 2.0476928433652555 	 9.219518194735974 	 -1000
帆船 	 3.900987287772637 	 1.488077055429833 	 8.681045803029958 	 -1000
栽培 	 3.900987287772637 	 1.0360919316867758 	 8.348712546329548 	 -1000
乔丹 	 3.900987287772637 	 1.824549292051046 	 8.263880344943825 	 -1000
抉择 	 3.9002384246512425 	 1.0360919316867758 	 9.210909820199372 	 -1000
亲戚 	 3.9002384246512425 	 1.0360919316867758 	 8.429323710658613 	 -1000
朱莉 	 3.9002384246512425 	 2.0476928433652555 	 8.682269793390848 	 -1000
雀巢 	 3.8994895615298484 	 2.740840023925201 	 11.50059150835751 	 -1000
美 	 3.89863744476417 	 -0.0317486983145803 	 1000 	 -2.497220164366633
芳 	 3.8981080893556475 	 0.5436154465889816 	 1000 	 -1000
虫 	 3.8981080893556475 	 0.7259370033829363 	 1000 	 -1000
眉 	 3.896978852299651 	 0.6007738604289301 	 1000 	 -1000
弯 	 3.896978852299651 	 0.661398482245365 	 1000 	 -1000
铃 	 3.896978852299651 	 0.661398482245365 	 1000 	 -1000
奔 	 3.896978852299651 	 0.661398482245365 	 1000 	 -1000
仓 	 3.8958063441441277 	 0.6007738604289301 	 1000 	 -1000
亲民党主席宋楚瑜 	 3.8948095118232344 	 1.3545456628053103 	 8.611645267452568 	 -1000
骂 	 3.8946338359886052 	 0.4382549309311553 	 1000 	 -1000
宰 	 3.8935045989326067 	 0.661398482245365 	 1000 	 -1000
铅 	 3.8935045989326067 	 1.6422277352570913 	 1000 	 -1000
盲 	 3.8935045989326067 	 0.661398482245365 	 1000 	 -1000
漠 	 3.8935045989326067 	 0.6007738604289301 	 1000 	 -1000
吞 	 3.8935045989326067 	 0.6007738604289301 	 1000 	 -1000
膝 	 3.8935045989326067 	 0.6007738604289301 	 1000 	 -1000
屡 	 3.8923320907770846 	 0.661398482245365 	 1000 	 -1000
辱 	 3.8923320907770846 	 0.661398482245365 	 1000 	 -1000
寸 	 3.890030345565564 	 0.6007738604289301 	 1000 	 -1000
爱因斯坦 	 3.8867553567398208 	 2.0476928433652555 	 8.454848814228859 	 -1000
鼻 	 3.8865560921985174 	 0.661398482245365 	 1000 	 -1000
耕 	 3.8865560921985174 	 1.1314021114911006 	 1000 	 -1000
魁 	 3.8865560921985174 	 0.661398482245365 	 1000 	 -1000
腰 	 3.8865560921985174 	 0.661398482245365 	 1000 	 -1000
肆 	 3.8865560921985174 	 0.6007738604289301 	 1000 	 -1000
莲 	 3.8865560921985174 	 0.661398482245365 	 1000 	 -1000
蛋 	 3.8853835840429936 	 0.4895482253187058 	 1000 	 -1000
韩国总统金大中 	 3.8832382297373296 	 0.661398482245365 	 5.692603030390309 	 -1000
孟 	 3.8830818388314743 	 0.7259370033829363 	 1000 	 -1000
喷 	 3.8830818388314743 	 0.7259370033829363 	 1000 	 -1000
飘 	 3.8830818388314743 	 0.7259370033829363 	 1000 	 -1000
凤 	 3.8819093306759522 	 0.6007738604289301 	 1000 	 -1000
棒 	 3.8819093306759522 	 0.661398482245365 	 1000 	 -1000
侧 	 3.8819093306759522 	 0.661398482245365 	 1000 	 -1000
4 	 3.8806936599015502 	 -0.0317486983145803 	 1000 	 -4.88886034060253
欧洲工商管理学院 	 3.880174961163078 	 2.740840023925201 	 7.641212236414787 	 -1000
奶 	 3.879607585464427 	 1.0360919316867758 	 1000 	 -1000
宗乡会馆 	 3.8780301145704685 	 1.488077055429833 	 8.634734316224932 	 -1000
两 	 3.876718696901317 	 -0.0317486983145803 	 1000 	 -2.1934358305145265
鸭 	 3.8761333320973845 	 1.1314021114911006 	 1000 	 -1000
屏 	 3.8761333320973845 	 0.6007738604289301 	 1000 	 -1000
贼 	 3.8761333320973845 	 1.1314021114911006 	 1000 	 -1000
辙 	 3.8761333320973845 	 0.661398482245365 	 1000 	 -1000
庸 	 3.8761333320973845 	 0.661398482245365 	 1000 	 -1000
爬 	 3.8761333320973845 	 0.661398482245365 	 1000 	 -1000
鼎 	 3.874960823941863 	 0.4895482253187058 	 1000 	 -1000
摸 	 3.874960823941863 	 0.4895482253187058 	 1000 	 -1000
冯 	 3.874960823941863 	 0.661398482245365 	 1000 	 -1000
茜 	 3.8726590787303423 	 1.6422277352570913 	 1000 	 -1000
秦 	 3.8726590787303423 	 1.1314021114911006 	 1000 	 -1000
冈 	 3.8726590787303423 	 1.1314021114911006 	 1000 	 -1000
侠 	 3.8726590787303423 	 1.6422277352570913 	 1000 	 -1000
孝 	 3.8726590787303423 	 1.1314021114911006 	 1000 	 -1000
△ 	 3.8726590787303423 	 1.6422277352570913 	 1000 	 -1000
闷 	 3.868012317207772 	 0.6007738604289301 	 1000 	 -1000
凶 	 3.868012317207772 	 0.4895482253187058 	 1000 	 -1000
腿 	 3.868012317207772 	 0.6007738604289301 	 1000 	 -1000
鹰 	 3.8645380638407296 	 0.4895482253187058 	 1000 	 -1000
粗 	 3.863365555685201 	 0.4382549309311553 	 1000 	 -1000
张振杰 	 3.8623340888614806 	 2.3353749158170367 	 8.29513870382145 	 -1000
囊 	 3.857589557106639 	 0.661398482245365 	 1000 	 -1000
椅 	 3.857589557106639 	 0.661398482245365 	 1000 	 -1000
裤 	 3.857589557106639 	 0.661398482245365 	 1000 	 -1000
班达兰奈克夫人 	 3.856835772025943 	 2.3353749158170367 	 5.664057859898263 	 -1000
善美园 	 3.855713623990992 	 2.3353749158170367 	 8.430751262649798 	 -1000
搭档 	 3.8546494858455342 	 0.8690378470236095 	 8.489591762672731 	 -1000
－－ 	 3.8546494858455342 	 0.8690378470236095 	 8.520126706934308 	 -1000
脾气 	 3.854275054284834 	 1.236762627148927 	 8.389929268129544 	 -1000
煮 	 3.8541153037395968 	 0.661398482245365 	 1000 	 -1000
涵盖 	 3.8535261911634424 	 0.7259370033829363 	 8.788500897718295 	 -1000
★★★ 	 3.853167291348497 	 2.0476928433652555 	 10.301174520567436 	 -1000
怡霏 	 3.851654033359959 	 2.740840023925201 	 11.193861240935036 	 -1000
叶刘淑仪 	 3.8505970040102966 	 1.824549292051046 	 9.470421015684458 	 -1000
伏 	 3.849468542217026 	 0.4382549309311553 	 1000 	 -1000
挨 	 3.847166797005505 	 0.7259370033829363 	 1000 	 -1000
抄 	 3.843692543638463 	 1.1314021114911006 	 1000 	 -1000
扯 	 3.843692543638463 	 0.5436154465889816 	 1000 	 -1000
慨 	 3.843692543638463 	 0.7259370033829363 	 1000 	 -1000
钉 	 3.843692543638463 	 1.1314021114911006 	 1000 	 -1000
婆 	 3.843692543638463 	 0.7259370033829363 	 1000 	 -1000
郝 	 3.843692543638463 	 1.236762627148927 	 1000 	 -1000
兆 	 3.843692543638463 	 0.7259370033829363 	 1000 	 -1000
AIM－120C 	 3.8405458970793975 	 2.0476928433652555 	 8.7506941973198 	 -1000
哭 	 3.840218290271416 	 0.7259370033829363 	 1000 	 -1000
厄 	 3.840218290271416 	 0.7259370033829363 	 1000 	 -1000
滚 	 3.840218290271416 	 0.7259370033829363 	 1000 	 -1000
盒 	 3.840218290271416 	 1.0360919316867758 	 1000 	 -1000
耻 	 3.8390457821158925 	 0.5436154465889816 	 1000 	 -1000
嘴 	 3.8390457821158925 	 0.4382549309311553 	 1000 	 -1000
个 	 3.836519734563469 	 -0.0317486983145803 	 1000 	 -3.0579781730630846
丹麦和瑞典 	 3.8348753859309994 	 1.488077055429833 	 9.1144196992552 	 -1000
无 	 3.834298449290601 	 -0.0317486983145803 	 1000 	 -3.2646118157869157
肖 	 3.8332697835373257 	 1.3545456628053103 	 1000 	 -1000
谱 	 3.8332697835373257 	 1.3545456628053103 	 1000 	 -1000
国 	 3.832931539373474 	 -0.0317486983145803 	 1000 	 -2.497220164366633
闪 	 3.8320972753818032 	 0.5436154465889816 	 1000 	 -1000
内 	 3.8316134429705793 	 -0.0317486983145803 	 1000 	 -2.830946505358142
巴勒斯坦领袖阿拉法 	 3.831106471414695 	 0.3429447511268304 	 6.828961571053955 	 -1.4562867329399256
汪 	 3.829795530170282 	 1.0360919316867758 	 1000 	 -1000
扔 	 3.829795530170282 	 1.0360919316867758 	 1000 	 -1000
它 	 3.826526561337353 	 -0.0317486983145803 	 1000 	 -5.043680663492899
庙 	 3.8263212768032395 	 1.236762627148927 	 1000 	 -1000
亚洲杯足球赛 	 3.825925640688096 	 0.5436154465889816 	 6.75217864481602 	 -1000
勋 	 3.8251487686477126 	 0.5436154465889816 	 1000 	 -1000
乳癌 	 3.824786672589086 	 2.0476928433652555 	 9.799877820147323 	 -1000
丑闻 	 3.8229145147856016 	 0.3894647667617233 	 8.476023033466662 	 -1000
巷 	 3.8216745152806713 	 0.5436154465889816 	 1000 	 -1000
秉 	 3.8216745152806713 	 0.4382549309311553 	 1000 	 -1000
赠 	 3.8216745152806713 	 0.7259370033829363 	 1000 	 -1000
腹 	 3.8182002619136273 	 0.7259370033829363 	 1000 	 -1000
黄思绵 	 3.8159962869343778 	 1.824549292051046 	 8.878155059978292 	 -1000
TMD 	 3.8154870204058797 	 1.824549292051046 	 8.63985690335057 	 -1000
疯牛症 	 3.8154870204058797 	 1.824549292051046 	 8.721510260606058 	 -1000
蔡荣俊 	 3.814977753877381 	 1.824549292051046 	 9.81229502101109 	 -1000
翁 	 3.8147260085465797 	 0.7259370033829363 	 1000 	 -1000
逾 	 3.8147260085465797 	 0.5436154465889816 	 1000 	 -1000
喀麦隆 	 3.8134499542918827 	 1.6422277352570913 	 9.460370679830957 	 -1000
王文洋 	 3.8124314212348875 	 2.0476928433652555 	 8.893164722628859 	 -1000
钻 	 3.811251755179536 	 0.7259370033829363 	 1000 	 -1000
赵明禄 	 3.810903621649387 	 2.0476928433652555 	 10.140272633640881 	 -1000
贫穷 	 3.8101838417219143 	 0.661398482245365 	 8.827655238455929 	 -1000
臭味 	 3.8101838417219143 	 1.6422277352570913 	 8.93893487695295 	 -1000
迈阿密 	 3.8098850885923916 	 1.236762627148927 	 8.836216370757963 	 -1000
捍卫 	 3.809809410161214 	 0.6007738604289301 	 8.67342961998465 	 -1000
弟弟 	 3.809809410161214 	 0.661398482245365 	 8.441384518951168 	 -1000
使 	 3.809469437799424 	 -0.0317486983145803 	 1000 	 -3.390837457462241
梦幻 	 3.8094349786005184 	 1.6422277352570913 	 9.068328592054932 	 -1000
巡逻 	 3.8094349786005184 	 0.661398482245365 	 9.608406758658361 	 -1000
埋怨 	 3.809060547039823 	 1.1314021114911006 	 10.073475152717366 	 -1000
轰炸 	 3.809060547039823 	 0.6007738604289301 	 8.510645171870564 	 -1000
骄傲 	 3.809060547039823 	 0.661398482245365 	 10.785256412822203 	 -1000
陌生 	 3.809060547039823 	 0.661398482245365 	 6.636217866539018 	 -1000
晶片 	 3.8086861154791274 	 0.949080554697146 	 8.462299620384725 	 -1000
锻炼 	 3.8086861154791274 	 1.0360919316867758 	 11.175169107922883 	 -1000
削弱 	 3.8086861154791274 	 0.4382549309311553 	 8.519458034224673 	 -1000
啊！ 	 3.8086861154791274 	 1.0360919316867758 	 8.546982707614763 	 -1000
爸爸 	 3.808311683918432 	 1.0360919316867758 	 10.554900404425355 	 -1000
热忱 	 3.8079372523577315 	 0.949080554697146 	 8.81684734418902 	 -1000
舞弊 	 3.8079372523577315 	 0.8690378470236095 	 8.508283895684883 	 -1000
勃勃 	 3.8079372523577315 	 0.661398482245365 	 9.57369936513796 	 -1000
尘 	 3.8077775018124944 	 0.5436154465889816 	 1000 	 -1000
狠 	 3.8077775018124944 	 0.7259370033829363 	 1000 	 -1000
眼睛 	 3.807562820797036 	 0.8690378470236095 	 9.191871426795949 	 -1000
聆听 	 3.807562820797036 	 0.7949298748698876 	 9.026318114870879 	 -1000
俘虏 	 3.807562820797036 	 1.6422277352570913 	 11.527883650645519 	 -1000
杨文昌 	 3.8073387559498917 	 2.740840023925201 	 9.738888523191614 	 -1000
曹雪芹 	 3.8073387559498917 	 2.3353749158170367 	 10.952025556608673 	 -1000
旗帜 	 3.8071883892363396 	 1.236762627148927 	 10.097568754467158 	 -1000
娃娃 	 3.8071883892363396 	 1.824549292051046 	 9.790825966934253 	 -1000
牢骚 	 3.806813957675644 	 1.6422277352570913 	 9.344564906311591 	 -1000
除此之外， 	 3.8068020456842966 	 0.3894647667617233 	 3.7589163612568024 	 -1000
峭壁 	 3.806065094554248 	 2.740840023925201 	 11.292952143579267 	 -1000
瓣膜 	 3.804941799872161 	 2.740840023925201 	 12.062675823836262 	 -1000
猫 	 3.8043032484454464 	 1.3545456628053103 	 1000 	 -1000
葬 	 3.7996564869228804 	 1.0360919316867758 	 1000 	 -1000
副总统美加华蒂 	 3.798631750564959 	 1.0360919316867758 	 8.653894813964008 	 -1000
&amp 	 3.7940797528856165 	 0.7259370033829363 	 8.590472987526512 	 -1000
芭 	 3.793880488344313 	 1.3545456628053103 	 1000 	 -1000
渊 	 3.790406234977271 	 0.7949298748698876 	 1000 	 -1000
羊 	 3.790406234977271 	 0.8690378470236095 	 1000 	 -1000
积极参与 	 3.788262924772717 	 0.661398482245365 	 6.647744270559644 	 -1000
夹 	 3.786931981610224 	 0.949080554697146 	 1000 	 -1000
彬 	 3.786931981610224 	 0.8690378470236095 	 1000 	 -1000
堆 	 3.786931981610224 	 0.8690378470236095 	 1000 	 -1000
斜 	 3.786931981610224 	 0.949080554697146 	 1000 	 -1000
淋 	 3.786931981610224 	 0.7949298748698876 	 1000 	 -1000
辣 	 3.785759473454701 	 1.0360919316867758 	 1000 	 -1000
斑 	 3.7834577282431807 	 1.3545456628053103 	 1000 	 -1000
悄 	 3.7834577282431807 	 1.488077055429833 	 1000 	 -1000
翻译 	 3.777700007540588 	 0.661398482245365 	 8.611466966658657 	 -1000
B型肝炎 	 3.7766292685469125 	 2.740840023925201 	 9.200573810868711 	 -1000
饥 	 3.776509221509091 	 1.1314021114911006 	 1000 	 -1000
链 	 3.776509221509091 	 1.6422277352570913 	 1000 	 -1000
